GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,GaussianFitter,0,25,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,HarmonicFitter.ParameterGuesser,4,453,2,26,1,90,2,17,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,GaussianFitter.ParameterGuesser,21,332,7,31,5,53,7,20,0,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,HarmonicFitter,0,20,0,0,0,4,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,CurveFitter.TheoreticalValuesFunction,0,47,0,2,0,9,0,4,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,CurveFitter,6,98,0,2,2,23,1,8,1,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,PolynomialFitter,0,18,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.fitting,WeightedObservedPoint,0,21,0,0,0,8,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegrator,0,88,0,0,0,11,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaIntegrator,0,626,0,54,0,114,0,36,0,9
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdamsNordsieckTransformer,4,405,0,20,1,69,1,17,1,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegrator,0,88,0,0,0,12,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaStepInterpolator,0,269,1,7,0,39,1,7,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdamsIntegrator,0,48,0,0,0,12,0,5,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegrator,16,366,1,29,2,73,1,17,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853Integrator,0,895,0,6,0,88,0,8,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolator,0,449,1,7,0,45,1,7,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegrator,25,1987,22,212,8,347,22,109,0,13
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdamsBashforthIntegrator,27,361,2,30,3,72,2,17,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegrator.Corrector,13,132,2,6,1,23,2,6,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54Integrator,0,318,0,4,0,31,0,7,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerStepInterpolator,58,839,15,43,12,130,14,25,0,10
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,HighamHall54Integrator,0,331,0,6,0,33,0,8,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,AdaptiveStepsizeIntegrator,14,398,6,40,4,84,5,30,0,12
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853StepInterpolator,8,1573,5,43,0,174,5,29,0,10
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaIntegrator,0,347,0,28,0,56,0,16,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,GillIntegrator,0,117,0,0,0,11,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,GillStepInterpolator,0,307,1,7,0,48,1,8,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,MidpointStepInterpolator,0,150,1,7,0,24,1,7,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,EulerStepInterpolator,0,100,1,7,0,14,1,7,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54StepInterpolator,0,454,1,15,0,66,1,13,0,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesStepInterpolator,0,308,1,7,0,42,1,7,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaStepInterpolator,17,221,7,23,3,51,7,14,0,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,MidpointIntegrator,0,42,0,0,0,9,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.nonstiff,EulerIntegrator,0,25,0,0,0,7,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector.new RealVector() {...},0,218,0,0,0,47,0,44,0,44
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,DefaultRealMatrixPreservingVisitor,1,6,0,0,1,3,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,FieldLUDecomposition.Solver,11,534,2,52,2,81,2,31,0,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SparseRealVector,0,3,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,DefaultFieldMatrixChangingVisitor,2,10,0,0,1,5,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,MatrixUtils.FractionMatrixConverter,0,26,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVectorFormat,18,227,0,22,7,59,5,21,5,10
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,FieldLUDecomposition,11,475,2,52,0,82,2,32,0,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector.Entry,0,29,0,0,0,9,0,5,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix.new DefaultRealMatrixPreservingVisitor() {...},0,16,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SparseFieldVector,304,730,34,58,67,167,37,54,12,33
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,EigenDecomposition.Solver,8,300,3,33,2,56,3,20,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SingularValueDecomposition.Solver,6,70,0,6,2,15,2,6,2,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,MatrixUtils,264,812,35,97,44,175,30,66,2,28
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,DefaultFieldMatrixPreservingVisitor,1,10,0,0,1,5,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,Array2DRowFieldMatrix,116,985,9,83,24,180,13,67,5,29
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonPositiveDefiniteMatrixException,9,37,0,0,3,7,3,1,3,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,LUDecomposition,0,441,0,54,0,85,0,35,0,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,ConjugateGradient,18,226,3,15,7,62,5,8,2,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,EigenDecomposition,75,864,13,77,15,149,13,47,3,12
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonSymmetricMatrixException,9,30,0,0,3,5,3,1,3,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,MatrixUtils.BigFractionMatrixConverter,0,26,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,BlockFieldMatrix,506,3778,34,230,96,670,22,162,2,50
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix,219,1739,22,178,40,346,20,133,5,48
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractFieldMatrix.new DefaultFieldMatrixPreservingVisitor() {...},0,17,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,ArrayRealVector,46,1665,7,141,9,337,7,129,0,62
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,JacobiPreconditioner,7,87,1,7,1,20,1,8,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix.new RealMatrixPreservingVisitor() {...},0,44,0,2,0,12,0,5,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,OpenMapRealVector.OpenMapEntry,0,28,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractFieldMatrix.new DefaultFieldMatrixChangingVisitor() {...},0,25,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,TriDiagonalTransformer,3,568,0,46,1,88,1,30,1,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SingularValueDecomposition,145,1858,20,164,20,267,19,87,1,12
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector,75,609,22,64,20,131,23,59,5,34
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SymmLQ,56,289,2,14,13,66,7,18,5,12
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SingularOperatorException,6,0,0,0,2,0,1,0,1,0
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,DefaultIterativeLinearSolverEvent,28,32,3,1,8,11,4,5,2,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonSquareOperatorException,0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,BlockRealMatrix,194,4078,14,264,36,737,11,182,1,53
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SingularValueDecomposition.new DefaultRealMatrixPreservingVisitor() {...},0,23,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SymmLQ.State,72,763,14,38,15,132,12,19,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,BiDiagonalTransformer,13,987,7,103,3,157,10,55,3,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealLinearOperator,6,3,0,0,2,1,2,1,2,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,OpenMapRealVector,67,1144,16,116,15,277,19,97,3,47
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,Array2DRowRealMatrix,58,979,6,90,11,187,8,71,2,29
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonSquareMatrixException,0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector.SparseEntryIterator,9,84,2,12,3,19,3,9,1,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractFieldMatrix.new DefaultFieldMatrixPreservingVisitor() {...},0,31,0,0,0,7,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,LUDecomposition.Solver,0,335,0,38,0,55,0,24,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix.new DefaultRealMatrixChangingVisitor() {...},0,24,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SparseFieldMatrix,142,114,8,2,31,25,8,10,4,9
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonSelfAdjointOperatorException,0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,OpenMapRealVector.OpenMapSparseIterator,5,29,0,0,1,7,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,NonPositiveDefiniteOperatorException,0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,PreconditionedIterativeLinearSolver,14,87,0,6,4,21,2,9,2,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,QRDecomposition,0,433,0,42,0,73,0,28,0,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,CholeskyDecomposition,0,229,0,22,0,46,0,17,0,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,QRDecomposition.Solver,0,504,0,44,0,84,0,27,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector.new Iterator() {...},4,40,0,2,1,7,1,4,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractFieldMatrix,310,1992,39,207,60,396,32,153,4,58
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SingularMatrixException,0,6,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix.new RealMatrixPreservingVisitor() {...},0,23,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,CholeskyDecomposition.Solver,2,291,0,28,1,47,1,18,1,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RealVector.2.UnmodifiableEntry,0,20,0,0,0,3,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,MatrixDimensionMismatchException,0,44,0,0,0,8,0,5,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,ArrayFieldVector,326,1338,34,86,66,238,30,92,4,58
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,OpenMapRealMatrix,76,375,4,20,20,80,4,24,2,14
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,DefaultRealMatrixChangingVisitor,2,6,0,0,1,3,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,IterativeLinearSolver,34,58,0,6,10,17,3,6,3,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,SymmLQ.SymmLQEvent,29,16,0,0,6,4,3,2,3,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,RectangularCholeskyDecomposition,26,279,2,26,2,50,2,15,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,IterativeLinearSolverEvent,6,5,0,0,2,2,2,1,2,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,IllConditionedOperatorException,11,0,0,0,2,0,1,0,1,0
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.linear,AbstractRealMatrix.new DefaultRealMatrixPreservingVisitor() {...},0,30,0,0,0,7,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.filter,DefaultProcessModel,40,33,0,0,10,12,2,6,2,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.filter,KalmanFilter,85,301,10,24,22,71,14,15,4,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.filter,DefaultMeasurementModel,11,15,0,0,3,6,1,3,1,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.UnionMerger,0,23,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundarySizeVisitor,0,39,0,4,0,13,0,7,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractSubHyperplane,9,130,2,6,0,30,2,11,0,9
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.XorMerger,0,24,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Characterization,0,67,2,12,0,19,2,11,0,6
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion,102,741,27,113,22,174,23,76,1,24
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Side,0,44,0,0,0,9,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BSPTree,80,723,14,63,23,175,13,50,0,21
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion.Sides,0,23,0,0,0,10,0,5,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Region.Location,0,34,0,0,0,7,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion.new BSPTreeVisitor() {...},0,20,0,2,0,7,0,5,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.DifferenceMerger,1,37,1,5,0,10,1,4,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundaryAttribute,0,15,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory,26,191,8,10,6,39,6,11,0,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion.new Comparator() {...},0,25,0,4,0,5,0,4,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BSPTreeVisitor.Order,0,64,0,0,0,13,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.IntersectionMerger,0,23,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,SubHyperplane.SplitSubHyperplane,0,15,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.NodesCleaner,0,13,0,0,0,5,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.correlation,PearsonsCorrelation,15,386,3,27,2,76,3,25,0,13
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.correlation,StorelessCovariance,17,162,1,15,3,27,3,16,2,9
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.correlation,StorelessBivariateCovariance,20,89,2,2,4,18,3,4,1,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.correlation,SpearmansCorrelation,11,123,1,5,2,27,2,10,1,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.correlation,Covariance,37,230,3,13,7,47,6,16,3,11
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizer,19,268,1,33,5,63,3,23,2,7
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizerMode,0,24,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,NordsieckStepInterpolator,27,387,11,27,9,84,12,17,1,9
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,DummyStepHandler,6,0,0,0,4,0,4,0,4,0
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,DummyStepHandler.LazyHolder,6,0,0,0,1,0,1,0,1,0
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizerBounds,0,69,0,0,0,15,0,4,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,AbstractStepInterpolator,92,633,9,25,19,171,11,32,2,24
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,PowellOptimizer,98,300,6,26,18,69,5,16,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,NelderMeadSimplex,9,408,1,31,2,84,2,23,1,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,BOBYQAOptimizer,801,6098,101,523,144,1065,88,246,2,12
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateVectorOptimizer,25,95,4,6,6,27,6,9,2,8
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,PowellOptimizer.LineSearch,0,50,0,0,0,10,0,2,0,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,AbstractSimplex,98,379,13,41,14,77,14,27,1,13
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter,21,164,2,16,2,29,2,11,0,4
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,SimplexOptimizer,4,107,1,9,1,30,1,9,0,5
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,CMAESOptimizer.DoubleIndex,36,15,6,0,7,5,5,2,2,2
"commons-math3 (Apr 3, 2019 11:47:18 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter.LowerBoundMapper,0,18,0,0,0,5,0,3,0,3
